///////////////////////////////////////////////////////////////////////////////////////////////									
//	[ Text Version ]	1.1.9.0							
//	[ Test Sever ver ]	-							
//	[ Main Sever ver ]	레드서버용 SetBase							
//	[ Athor ]	사재일							
//	[ Data ]	2015-06-02 16:50							
//	[ 내용 ]	황금콜로서스이벤트 종료							
///////////////////////////////////////////////////////////////////////////////////////////////									
// script type 									
// 0 : 움직이지 않는 몬스터.(리젠 좌표 고정형) 1.3: 기준 좌표 내 랜덤 생성									
// 1 : 악마의 광장.데비아스.노리아(일본사용)									
// 2 : 일반 몬스터									
// 3 : 생성되기만 하고 활동은 하지 않는 몬스터(즉 안보이다가 이벤트 발생시 살아남) - 복주머니 이벤트시 해당 카테고리 사용									
// 3 : type mapnumber distance x y dir total //distance는 해당 거리만큼 타일 주위에서 랜덤 생성// dir은 NPC 방향									
// 4 : 블러드캐슬 및 카오스캐슬 전용									
// 6 : 아케론 속성 몬스터 (1/불, 2/물, 3/땅, 4/바람. 5/어둠)									
// 데이터 중간에 추가하지말고 무조건 최하단으로 추가할 것									
	//type	distance	distance	x	y	x	y	dir	total
526	69	0	217	72	3	0	2	//석상 (1존)	
526	69	0	218	85	3	0	2	//석상 (1존)	
525	69	0	194	25	3	1	2	//파괴 성문 - 존2 - 시작지점	
525	69	0	154	53	1	1	2	//파괴 성문 - 존2 - 워프앞	
524	69	0	166	26	3	1	2	//내려가는성문 - 존2	
526	69	0	152	30	1	1	2	//석상 (2존)	
526	69	0	157	30	1	1	2	//석상 (2존)	
525	69	0	180	79	1	2	2	//파괴 성문 - 존3 - 시작지점	
526	69	0	174	99	1	2	2	//석상 (3존)	
526	69	0	186	100	1	2	2	//석상 (3존)	
end									
//2번맵(화요일)									
// 타입	맵번호	이동범위	시작X	시작Y	방향	에어리어	요일		
5									
520	70	0	66	59	3	0	3		
520	70	0	64	65	3	0	3		
520	70	0	66	70	3	0	3		
519	70	0	56	58	3	0	3		
519	70	0	56	65	3	0	3		
519	70	0	56	71	3	0	3		
514	70	0	59	65	3	0	3	//기사단장	
518	70	0	32	99	1	1	3		
518	70	0	42	99	1	1	3		
518	70	0	38	101	1	1	3		
519	70	0	33	107	1	1	3		
519	70	0	44	107	1	1	3		
519	70	0	39	110	1	1	3		
515	70	0	38	106	1	1	3	//대마법사	
521	70	0	98	107	3	2	3		
521	70	0	96	112	3	2	3		
521	70	0	98	117	3	2	3		
519	70	0	93	105	3	2	3		
519	70	0	92	112	3	2	3		
519	70	0	93	118	3	2	3		
509	70	0	89	111	3	2	3	//제2군단장 버몬트	
end									
5									
525	70	0	75	67	3	0	3	//파괴 성문 - 존1 - 시작지점	
525	70	0	19	65	3	0	3	//파괴 성문 - 존1 - 워프앞	
524	70	0	50	65	3	0	3	//내려가는성문 - 존1	
526	70	0	24	67	3	0	3	//석상(1존)	
526	70	0	24	62	3	0	3	//석상(1존)	
525	70	0	37	93	1	1	3	//파괴 성문 - 존2 - 시작지점	
525	70	0	55	154	1	1	3	//파괴 성문 - 존2 - 워프앞	
524	70	0	41	117	1	1	3	//내려가는성문 - 존2	
526	70	0	53	152	1	1	3	//석상(2존)	
526	70	0	56	152	1	1	3	//석상(2존)	
525	70	0	107	112	3	2	3	//파괴 성문 - 존3 - 시작지점	
526	70	0	85	113	3	2	3	//석상(3존)	
526	70	0	85	107	3	2	3	//석상(3존)	
end									
//3번맵(수요일)									
// 타입	맵번호	이동범위	시작X	시작Y	방향	에어리어	요일		
5									
520	71	0	132	185	3	0	4		
520	71	0	131	192	3	0	4		
520	71	0	132	199	3	0	4		
519	71	0	126	185	3	0	4		
519	71	0	124	192	3	0	4		
519	71	0	126	199	3	0	4		
516	71	0	127	192	3	0	4	//암살단장	
518	71	0	217	140	1	1	4		
518	71	0	228	140	1	1	4		
518	71	0	222	142	1	1	4		
519	71	0	218	148	1	1	4		
519	71	0	222	152	1	1	4		
519	71	0	227	148	1	1	4		
517	71	0	222	147	1	1	4	//기마단장	
521	71	0	162	226	1	2	4		
521	71	0	166	228	1	2	4		
521	71	0	171	226	1	2	4		
519	71	0	161	231	1	2	4		
519	71	0	164	233	1	2	4		
519	71	0	171	233	1	2	4		
510	71	0	166	233	1	2	4	//제3군단장 카토	
end									
5									
525	71	0	146	191	3	0	4	//파괴 성문 - 존1 - 시작지점	
525	71	0	89	195	3	0	4	//파괴 성문 - 존1 - 워프앞	
524	71	0	119	192	3	0	4	//내려가는성문 - 존1	
526	71	0	111	197	3	0	4	//석상(존1)	
526	71	0	111	192	3	0	4	//석상(존1)	
525	71	0	222	134	1	1	4	//파괴 성문 - 존2 - 시작지점	
525	71	0	223	193	1	1	4	//파괴 성문 - 존2 - 워프앞	
524	71	0	222	160	1	1	4	//내려가는성문 - 존2	
526	71	0	220	173	1	1	4	//석상(존2)	
526	71	0	224	173	1	1	4	//석상(존2)	
525	71	0	167	217	1	2	4	//파괴 성문 - 존3 - 시작지점	
526	71	0	158	236	1	2	4	//석상(존3)	
526	71	0	175	238	1	2	4	//석상(존3)	
end									
//1번맵(목요일)									
// 타입	맵번호	이동범위	시작X	시작Y	방향	에어리어	요일		
5									
520	69	0	225	40	1	0	5		
520	69	0	232	40	1	0	5		
520	69	0	239	40	1	0	5		
519	69	0	225	48	1	0	5		
519	69	0	232	48	1	0	5		
519	69	0	239	48	1	0	5		
512	69	0	232	45	1	0	5	//병참장교	
518	69	0	187	21	3	1	5		
518	69	0	185	26	3	1	5		
518	69	0	187	31	3	1	5		
519	69	0	179	19	3	1	5		
519	69	0	177	26	3	1	5		
519	69	0	179	33	3	1	5		
513	69	0	173	26	3	1	5	//전투교관	
521	69	0	174	89	1	2	5		
521	69	0	186	90	1	2	5		
521	69	0	180	91	1	2	5		
511	69	0	180	95	1	2	5	//제4군단장 갈리아	
519	69	0	174	95	1	2	5		
519	69	0	178	95	1	2	5		
519	69	0	186	95	1	2	5		
end									
5									
525	69	0	234	28	1	0	5	//파괴 성문 - 존1 - 시작지점	
525	69	0	216	80	3	0	5	//파괴 성문 - 존1 - 워프앞	
524	69	0	233	55	1	0	5	//내려가는성문 - 존1	
526	69	0	217	72	3	0	5	//석상 (1존)	
526	69	0	218	85	3	0	5	//석상 (1존)	
525	69	0	194	25	3	1	5	//파괴 성문 - 존2 - 시작지점	
525	69	0	154	53	1	1	5	//파괴 성문 - 존2 - 워프앞	
524	69	0	166	26	3	1	5	//내려가는성문 - 존2	
526	69	0	152	30	1	1	5	//석상 (2존)	
526	69	0	157	30	1	1	5	//석상 (2존)	
525	69	0	180	79	1	2	5	//파괴 성문 - 존3 - 시작지점	
526	69	0	174	99	1	2	5	//석상 (3존)	
526	69	0	186	100	1	2	5	//석상 (3존)	
end									
//2번맵(금요일)									
// 타입	맵번호	이동범위	시작X	시작Y	방향	에어리어	요일		
5									
520	70	0	66	59	3	0	6		
520	70	0	64	65	3	0	6		
520	70	0	66	70	3	0	6		
519	70	0	56	58	3	0	6		
519	70	0	56	65	3	0	6		
519	70	0	56	71	3	0	6		
514	70	0	59	65	3	0	6	//기사단장	
518	70	0	32	99	1	1	6		
518	70	0	42	99	1	1	6		
518	70	0	38	101	1	1	6		
519	70	0	33	107	1	1	6		
519	70	0	44	107	1	1	6		
519	70	0	39	110	1	1	6		
515	70	0	38	106	1	1	6	//대마법사	
521	70	0	98	107	3	2	6		
521	70	0	96	112	3	2	6		
521	70	0	98	117	3	2	6		
519	70	0	93	105	3	2	6		
519	70	0	92	112	3	2	6		
519	70	0	93	118	3	2	6		
507	70	0	89	111	3	2	6	//지휘관 에르카느	
end									
5									
525	70	0	75	67	3	0	6	//파괴 성문 - 존1 - 시작지점	
525	70	0	19	65	3	0	6	//파괴 성문 - 존1 - 워프앞	
524	70	0	50	65	3	0	6	//내려가는성문 - 존1	
526	70	0	24	67	3	0	6	//석상(1존)	
526	70	0	24	62	3	0	6	//석상(1존)	
525	70	0	37	93	1	1	6	//파괴 성문 - 존2 - 시작지점	
525	70	0	55	154	1	1	6	//파괴 성문 - 존2 - 워프앞	
524	70	0	41	117	1	1	6	//내려가는성문 - 존2	
526	70	0	53	152	1	1	6	//석상(2존)	
526	70	0	56	152	1	1	6	//석상(2존)	
525	70	0	107	112	3	2	6	//파괴 성문 - 존3 - 시작지점	
526	70	0	85	113	3	2	6	//석상(3존)	
526	70	0	85	107	3	2	6	//석상(3존)	
end									
//3번맵(토요일)									
// 타입	맵번호	이동범위	시작X	시작Y	방향	에어리어	요일		
5									
520	71	0	132	185	3	0	7		
520	71	0	131	192	3	0	7		
520	71	0	132	199	3	0	7		
519	71	0	126	185	3	0	7		
519	71	0	124	192	3	0	7		
519	71	0	126	199	3	0	7		
516	71	0	127	192	3	0	7	//암살단장	
518	71	0	217	140	1	1	7		
518	71	0	228	140	1	1	7		
518	71	0	222	142	1	1	7		
519	71	0	218	148	1	1	7		
519	71	0	222	152	1	1	7		
519	71	0	227	148	1	1	7		
517	71	0	222	147	1	1	7	//기마단장	
521	71	0	162	226	1	2	7		
521	71	0	166	228	1	2	7		
521	71	0	171	226	1	2	7		
519	71	0	161	231	1	2	7		
519	71	0	164	233	1	2	7		
519	71	0	171	233	1	2	7		
506	71	0	166	233	1	2	7	//부사령관 레이몬드	
end									
5									
525	71	0	146	191	3	0	7	//파괴 성문 - 존1 - 시작지점	
525	71	0	89	195	3	0	7	//파괴 성문 - 존1 - 워프앞	
524	71	0	119	192	3	0	7	//내려가는성문 - 존1	
526	71	0	111	197	3	0	7	//석상(존1)	
526	71	0	111	192	3	0	7	//석상(존1)	
525	71	0	222	134	1	1	7	//파괴 성문 - 존2 - 시작지점	
525	71	0	223	193	1	1	7	//파괴 성문 - 존2 - 워프앞	
524	71	0	222	160	1	1	7	//내려가는성문 - 존2	
526	71	0	220	173	1	1	7	//석상(존2)	
526	71	0	224	173	1	1	7	//석상(존2)	
525	71	0	167	217	1	2	7	//파괴 성문 - 존3 - 시작지점	
526	71	0	158	236	1	2	7	//석상(존3)	
526	71	0	175	238	1	2	7	//석상(존3)	
end									
//4번맵(일요일)									
// 타입	맵번호	이동범위	시작X	시작Y	방향	에어리어	요일		
5									
518	72	0	64	65	3	0	1		
518	72	0	64	69	3	0	1		
518	72	0	64	73	3	0	1		
519	72	0	61	64	3	0	1		
519	72	0	61	69	3	0	1		
519	72	0	61	74	3	0	1		
521	72	0	55	71	3	0	1		
521	72	0	55	66	3	0	1		
521	72	0	54	68	3	0	1		
507	72	0	57	69	3	0	1	//에르카느	
518	72	0	29	186	1	1	1		
518	72	0	34	187	1	1	1		
518	72	0	39	186	1	1	1		
519	72	0	34	194	1	1	1		
519	72	0	29	192	1	1	1		
519	72	0	39	192	1	1	1		
521	72	0	26	191	2	1	1		
521	72	0	32	195	1	1	1		
521	72	0	39	196	1	1	1		
506	72	0	36	191	1	1	1	//레이몬드	
518	72	0	173	129	7	2	1		
518	72	0	170	133	7	2	1		
518	72	0	173	137	7	2	1		
519	72	0	181	129	7	2	1		
519	72	0	181	133	7	2	1		
519	72	0	181	137	7	2	1		
521	72	0	184	129	7	2	1		
521	72	0	184	133	7	2	1		
521	72	0	184	137	7	2	1		
505	72	0	177	133	7	2	1	//제린트	
521	72	0	183	29	3	3	1		
521	72	0	183	21	3	3	1		
521	72	0	187	32	1	3	1		
521	72	0	187	20	5	3	1		
518	72	0	192	31	3	3	1		
518	72	0	192	21	3	3	1		
518	72	0	194	26	3	3	1		
519	72	0	189	21	3	3	1		
519	72	0	189	26	3	3	1		
519	72	0	189	31	3	3	1		
504	72	0	183	24	3	3	1	//가이온 카레인	
end									
5									
528	72	0	81	69	3	0	1	//파괴 성문 - 존1 - 시작지점	
528	72	0	32	90	1	0	1	//파괴 성문 - 존1 - 워프앞	
527	72	0	50	69	3	0	1	//내려가는성문 - 존1	
526	72	0	52	77	2	0	1	//석상(존1)	
526	72	0	53	61	4	0	1	//석상(존1)	
528	72	0	34	176	1	1	1	//파괴 성문 - 존2 - 시작지점	
528	72	0	69	166	5	1	1	//파괴 성문 - 존2 - 워프앞	
527	72	0	52	191	7	1	1	//내려가는성문 - 존2	
526	72	0	21	198	2	1	1	//석상(존2)	
526	72	0	47	199	1	1	1	//석상(존2)	
528	72	0	156	132	7	2	1	//파괴 성문 - 존3 - 시작지점	
528	72	0	224	159	1	2	1	//파괴 성문 - 존3 - 워프앞	
527	72	0	197	132	7	2	1	//내려가는성문 - 존3	
526	72	0	161	139	1	2	1	//석상(존3)	
526	72	0	161	127	5	2	1	//석상(존3)	
528	72	0	214	24	3	3	1	//파괴 성문 - 존4 - 시작지점	
526	72	0	207	32	1	3	1	//석상(존4)	
526	72	0	207	20	5	3	1	//석상(존4)	
end									
//함정 SetBase									
//1번맵(월요일) 함정									
// 타입	맵번호	이동범위	시작X	시작Y	방향	에어리어	요일		
5									
523	69	0	154	48	8	1	2		
523	69	0	154	44	8	1	2		
523	69	0	154	40	8	1	2		
523	69	0	154	36	8	1	2		
523	69	0	154	32	8	1	2		
523	69	0	154	28	8	1	2		
523	69	0	154	24	8	1	2		
523	69	0	157	26	8	1	2		
523	69	0	161	26	8	1	2		
523	69	0	233	60	8	0	2		
523	69	0	233	64	8	0	2		
523	69	0	233	68	8	0	2		
523	69	0	230	66	8	0	2		
523	69	0	226	66	8	0	2		
523	69	0	222	66	8	0	2		
523	69	0	218	66	8	0	2		
523	69	0	220	70	8	0	2		
523	69	0	220	74	8	0	2		
523	69	0	220	78	8	0	2		
523	69	0	220	82	8	0	2		
523	69	0	220	86	8	0	2		
end									
//2번맵(화요일) 함정									
// 타입	맵번호	이동범위	시작X	시작Y	방향	에어리어	요일		
5									
523	70	0	45	67	8	0	3		
523	70	0	42	62	8	0	3		
523	70	0	39	67	8	0	3		
523	70	0	35	62	8	0	3		
523	70	0	32	67	8	0	3		
523	70	0	29	62	8	0	3		
523	70	0	26	67	8	0	3		
523	70	0	24	62	8	0	3		
523	70	0	22	66	8	0	3		
523	70	0	41	122	8	1	3		
523	70	0	41	126	8	1	3		
523	70	0	41	130	8	1	3		
523	70	0	45	128	8	1	3		
523	70	0	50	128	8	1	3		
523	70	0	55	129	8	1	3		
523	70	0	55	134	8	1	3		
523	70	0	55	139	8	1	3		
523	70	0	55	144	8	1	3		
523	70	0	55	149	8	1	3		
end									
//3번맵(수요일) 함정									
// 타입	맵번호	이동범위	시작X	시작Y	방향	에어리어	요일		
5									
523	71	0	113	193	8	0	4		
523	71	0	112	198	8	0	4		
523	71	0	112	203	8	0	4		
523	71	0	107	203	8	0	4		
523	71	0	102	203	8	0	4		
523	71	0	97	203	8	0	4		
523	71	0	93	203	8	0	4		
523	71	0	93	198	8	0	4		
523	71	0	93	192	8	0	4		
523	71	0	93	187	8	0	4		
523	71	0	97	186	8	0	4		
523	71	0	102	186	8	0	4		
523	71	0	107	186	8	0	4		
523	71	0	112	187	8	0	4		
523	71	0	222	165	8	1	4		
523	71	0	222	170	8	1	4		
523	71	0	222	175	8	1	4		
523	71	0	222	180	8	1	4		
523	71	0	222	185	8	1	4		
523	71	0	222	190	8	1	4		
end									
//1번맵(목요일) 함정									
// 타입	맵번호	이동범위	시작X	시작Y	방향	에어리어	요일		
5									
523	69	0	154	48	8	1	5		
523	69	0	154	44	8	1	5		
523	69	0	154	40	8	1	5		
523	69	0	154	36	8	1	5		
523	69	0	154	32	8	1	5		
523	69	0	154	28	8	1	5		
523	69	0	154	24	8	1	5		
523	69	0	157	26	8	1	5		
523	69	0	161	26	8	1	5		
523	69	0	233	60	8	0	5		
523	69	0	233	64	8	0	5		
523	69	0	233	68	8	0	5		
523	69	0	230	66	8	0	5		
523	69	0	226	66	8	0	5		
523	69	0	222	66	8	0	5		
523	69	0	218	66	8	0	5		
523	69	0	220	70	8	0	5		
523	69	0	220	74	8	0	5		
523	69	0	220	78	8	0	5		
523	69	0	220	82	8	0	5		
523	69	0	220	86	8	0	5		
end									
//2번맵(금요일) 함정									
// 타입	맵번호	이동범위	시작X	시작Y	방향	에어리어	요일		
5									
523	70	0	45	67	8	0	6		
523	70	0	42	62	8	0	6		
523	70	0	39	67	8	0	6		
523	70	0	35	62	8	0	6		
523	70	0	32	67	8	0	6		
523	70	0	29	62	8	0	6		
523	70	0	26	67	8	0	6		
523	70	0	24	62	8	0	6		
523	70	0	22	66	8	0	6		
523	70	0	41	122	8	1	6		
523	70	0	41	126	8	1	6		
523	70	0	41	130	8	1	6		
523	70	0	45	128	8	1	6		
523	70	0	50	128	8	1	6		
523	70	0	55	129	8	1	6		
523	70	0	55	134	8	1	6		
523	70	0	55	139	8	1	6		
523	70	0	55	144	8	1	6		
523	70	0	55	149	8	1	6		
end									
//3번맵(토요일) 함정									
// 타입	맵번호	이동범위	시작X	시작Y	방향	에어리어	요일		
5									
523	71	0	113	193	8	0	7		
523	71	0	112	198	8	0	7		
523	71	0	112	203	8	0	7		
523	71	0	107	203	8	0	7		
523	71	0	102	203	8	0	7		
523	71	0	97	203	8	0	7		
523	71	0	93	203	8	0	7		
523	71	0	93	198	8	0	7		
523	71	0	93	192	8	0	7		
523	71	0	93	187	8	0	7		
523	71	0	97	186	8	0	7		
523	71	0	102	186	8	0	7		
523	71	0	107	186	8	0	7		
523	71	0	112	187	8	0	7		
523	71	0	222	165	8	1	7		
523	71	0	222	170	8	1	7		
523	71	0	222	175	8	1	7		
523	71	0	222	180	8	1	7		
523	71	0	222	185	8	1	7		
523	71	0	222	190	8	1	7		
end									
//4번맵(일요일) 함정									
// 타입	맵번호	이동범위	시작X	시작Y	방향	에어리어	요일		
5									
523	72	0	45	67	8	0	1		
523	72	0	45	74	8	0	1		
523	72	0	41	74	8	0	1		
523	72	0	41	67	8	0	1		
523	72	0	37	67	8	0	1		
523	72	0	37	74	8	0	1		
523	72	0	33	67	8	0	1		
523	72	0	33	74	8	0	1		
523	72	0	29	67	8	0	1		
523	72	0	29	74	8	0	1		
523	72	0	31	78	8	0	1		
523	72	0	31	83	8	0	1		
523	72	0	31	87	8	0	1		
523	72	0	57	191	8	1	1		
523	72	0	61	191	8	1	1		
523	72	0	65	191	8	1	1		
523	72	0	69	191	8	1	1		
523	72	0	68	186	8	1	1		
523	72	0	68	181	8	1	1		
523	72	0	68	176	8	1	1		
523	72	0	68	171	8	1	1		
523	72	0	202	133	8	2	1		
523	72	0	206	133	8	2	1		
523	72	0	210	133	8	2	1		
523	72	0	214	133	8	2	1		
523	72	0	218	133	8	2	1		
523	72	0	222	133	8	2	1		
523	72	0	226	133	8	2	1		
523	72	0	224	137	8	2	1		
523	72	0	224	142	8	2	1		
523	72	0	224	147	8	2	1		
523	72	0	224	152	8	2	1		
523	72	0	224	155	8	2	1		
end									
// 타입	맵번호	이동범위	시작X	시작Y	방향				
//도플갱어 NPC									
// 타입	맵번호	이동범위	시작X	시작Y	방향				
0									
540	79	0	14	59	2	//도플갱어 루가드			
end									
//각 마을 팬텀부대원 추가									
// 타입	맵번호	이동범위	시작X	시작Y	방향				
0									
257	0	0	132	165	3	//로랜시아 팬텀부대원			
257	0	0	132	90	3	//로랜시아 팬텀부대원			
257	0	0	170	129	1	//로랜시아 팬텀부대원			
257	3	0	166	85	2	//노리아 팬텀부대원			
257	3	0	201	129	2	//노리아 팬텀부대원			
257	2	0	172	44	1	//데비아스 팬텀부대원			
end									
//겐스 NPC									
// 타입	맵번호	이동범위	시작X	시작Y	방향				
0									
543	0	0	144	127	2	//겐스 듀프리언 집사 NPC			
544	3	0	167	100	2	//겐스 바네르트 집사 NPC			
end									
//로랜시장 NPC 추가									
0									
240	79	0	45	75	1	//세이프티 가디언			
240	79	0	77	45	1	//세이프티 가디언			
546	79	0	60	39	3	//보석상인 라울(석조합)			
545	79	0	43	46	3	//잡화상인 크리스틴 (물약, 수리)			
547	79	0	53	72	3	//줄리아(퇴장) - 로랜시장			
547	0	0	139	138	3	//줄리아(입장) - 로랜시아			
end									
//황금군단이벤트 몬스터추가 (국내 적용 홍승욱 2010.04.20)									
//type	mapnumber	distance	x	y	x	y	dir	total	
3									
502	0	30	10	10	200	200	-1	1	//황금토끼
493	0	30	10	10	200	200	-1	1	//황금다크나이트
494	0	30	10	10	200	200	-1	1	//황금데빌
495	0	30	10	10	200	200	-1	1	//황금돌괴물
496	0	30	10	10	200	200	-1	1	//황금크러스트
497	0	30	10	10	200	200	-1	1	//황금사티로스
498	0	30	10	10	200	200	-1	1	//황금트윈테일
499	0	30	10	10	200	200	-1	1	//황금아이언나이트
500	0	30	10	10	200	200	-1	1	//황금네이핀
501	0	30	10	10	200	200	-1	1	//그레이트황금드래곤
end									
// 칼루탄1 지역 몬스터 배치 (홍승욱 2010-09-02)									
// 타입	맵번호	이동범위	시작X	시작Y	방향				
2									
569	80	30	129	59	-1				
569	80	30	127	66	-1				
569	80	30	136	65	-1				
569	80	30	139	73	-1				
569	80	30	148	81	-1				
569	80	30	166	66	-1				
569	80	30	183	43	-1				
569	80	30	194	42	-1				
569	80	30	189	72	-1				
569	80	30	179	89	-1				
569	80	30	192	109	-1				
569	80	30	183	122	-1				
569	80	30	207	110	-1				
569	80	30	213	97	-1				
569	80	30	209	89	-1				
569	80	30	185	100	-1				
569	80	30	175	116	-1				
569	80	30	152	70	-1				
569	80	30	214	34	-1				
569	80	30	226	103	-1				
569	80	30	191	157	-1				
569	80	30	172	156	-1				
569	80	30	209	170	-1				
569	80	30	163	178	-1				
569	80	30	131	164	-1				
569	80	30	112	184	-1				
569	80	30	99	177	-1				
569	80	30	93	185	-1				
569	80	30	79	175	-1				
569	80	30	62	123	-1				
569	80	30	91	72	-1				
569	80	30	89	67	-1				
569	80	30	72	131	-1				
569	80	30	89	118	-1				
569	80	30	108	193	-1				
570	80	30	132	67	-1				
570	80	30	167	48	-1				
570	80	30	158	75	-1				
570	80	30	174	57	-1				
570	80	30	180	47	-1				
570	80	30	191	35	-1				
570	80	30	207	38	-1				
570	80	30	201	31	-1				
570	80	30	198	63	-1				
570	80	30	188	63	-1				
570	80	30	184	114	-1				
570	80	30	204	104	-1				
570	80	30	201	94	-1				
570	80	30	226	111	-1				
570	80	30	183	162	-1				
570	80	30	176	181	-1				
570	80	30	146	165	-1				
570	80	30	102	188	-1				
570	80	30	98	188	-1				
570	80	30	93	169	-1				
570	80	30	109	176	-1				
570	80	30	139	156	-1				
570	80	30	161	174	-1				
570	80	30	161	159	-1				
570	80	30	210	188	-1				
570	80	30	219	172	-1				
570	80	30	230	162	-1				
570	80	30	223	162	-1				
570	80	30	225	168	-1				
570	80	30	182	175	-1				
570	80	30	193	192	-1				
570	80	30	165	92	-1				
570	80	30	173	86	-1				
570	80	30	120	180	-1				
570	80	30	127	167	-1				
570	80	30	71	126	-1				
570	80	30	66	117	-1				
570	80	30	86	86	-1				
570	80	30	92	77	-1				
570	80	30	95	69	-1				
570	80	30	88	176	-1				
570	80	30	154	167	-1				
571	80	30	181	189	-1				
571	80	30	187	181	-1				
571	80	30	202	155	-1				
571	80	30	81	127	-1				
571	80	30	93	112	-1				
571	80	30	183	53	-1				
571	80	30	206	34	-1				
571	80	30	180	102	-1				
571	80	30	200	166	-1				
571	80	30	207	182	-1				
573	80	30	39	186	-1				
573	80	30	33	162	-1				
573	80	30	36	137	-1				
573	80	30	48	153	-1				
573	80	30	63	167	-1				
573	80	30	44	90	-1				
573	80	30	35	70	-1				
573	80	30	42	56	-1				
573	80	30	51	66	-1				
573	80	30	43	83	-1				
573	80	30	58	68	-1				
573	80	30	29	144	-1				
573	80	30	41	180	-1				
573	80	30	38	167	-1				
573	80	30	42	105	-1				
573	80	30	38	132	-1				
573	80	30	44	148	-1				
573	80	30	57	178	-1				
574	80	30	40	74	-1				
574	80	30	49	58	-1				
574	80	30	36	85	-1				
574	80	30	29	151	-1				
574	80	30	38	143	-1				
574	80	30	55	160	-1				
574	80	30	29	157	-1				
574	80	30	44	160	-1				
574	80	30	38	173	-1				
574	80	30	36	88	-1				
574	80	30	53	70	-1				
574	80	30	41	96	-1				
574	80	30	32	133	-1				
570	80	30	163	54	-1				
570	80	30	169	70	-1				
570	80	30	170	63	-1				
570	80	30	198	100	-1				
570	80	30	215	103	-1				
end									
// 칼루탄 2지역 몬스터 배치 (홍승욱 2010-09-02)									
// 타입	맵번호	이동범위	시작X	시작Y	방향				
2									
575	81	30	78	42	-1				
575	81	30	71	43	-1				
575	81	30	76	60	-1				
575	81	30	58	59	-1				
575	81	30	60	46	-1				
575	81	30	82	48	-1				
575	81	30	94	56	-1				
575	81	30	114	61	-1				
575	81	30	115	49	-1				
575	81	30	127	60	-1				
575	81	30	127	53	-1				
575	81	30	130	49	-1				
575	81	30	152	47	-1				
575	81	30	160	35	-1				
575	81	30	186	41	-1				
575	81	30	201	37	-1				
575	81	30	207	51	-1				
575	81	30	207	76	-1				
575	81	30	186	60	-1				
575	81	30	171	68	-1				
575	81	30	137	81	-1				
575	81	30	140	63	-1				
575	81	30	97	78	-1				
575	81	30	126	89	-1				
575	81	30	106	82	-1				
575	81	30	98	92	-1				
575	81	30	81	95	-1				
575	81	30	69	88	-1				
575	81	30	100	104	-1				
575	81	30	119	81	-1				
575	81	30	156	80	-1				
575	81	30	200	83	-1				
575	81	30	203	62	-1				
575	81	30	206	40	-1				
575	81	30	169	39	-1				
575	81	30	169	30	-1				
575	81	30	101	57	-1				
575	81	30	76	53	-1				
575	81	30	78	103	-1				
575	81	30	97	85	-1				
575	81	30	138	113	-1				
575	81	30	145	108	-1				
575	81	30	178	64	-1				
575	81	30	201	58	-1				
575	81	30	201	87	-1				
575	81	30	221	48	-1				
575	81	30	211	65	-1				
575	81	30	74	105	-1				
575	81	30	71	131	-1				
575	81	30	59	121	-1				
575	81	30	54	136	-1				
575	81	30	58	140	-1				
575	81	30	62	138	-1				
575	81	30	130	121	-1				
575	81	30	132	103	-1				
575	81	30	152	105	-1				
575	81	30	200	108	-1				
575	81	30	213	126	-1				
575	81	30	211	95	-1				
575	81	30	182	72	-1				
575	81	30	185	47	-1				
575	81	30	164	30	-1				
576	81	30	87	42	-1				
576	81	30	81	54	-1				
576	81	30	107	62	-1				
576	81	30	110	55	-1				
576	81	30	122	58	-1				
576	81	30	92	80	-1				
576	81	30	141	56	-1				
576	81	30	170	35	-1				
576	81	30	190	38	-1				
576	81	30	195	61	-1				
576	81	30	210	43	-1				
576	81	30	202	80	-1				
576	81	30	140	74	-1				
576	81	30	133	83	-1				
576	81	30	125	85	-1				
576	81	30	104	89	-1				
576	81	30	78	98	-1				
576	81	30	65	90	-1				
576	81	30	66	126	-1				
576	81	30	78	109	-1				
576	81	30	132	109	-1				
576	81	30	187	81	-1				
576	81	30	197	99	-1				
576	81	30	206	110	-1				
576	81	30	217	122	-1				
576	81	30	210	130	-1				
576	81	30	148	120	-1				
576	81	30	153	113	-1				
576	81	30	69	140	-1				
576	81	30	53	129	-1				
576	81	30	95	95	-1				
576	81	30	84	100	-1				
576	81	30	150	84	-1				
576	81	30	181	57	-1				
571	81	30	58	160	-1				
